7.44138	0.088	0.00539	0.09339	7.44138	0.03098	0	0.03098		7.44138	0.00514	0.02063	0	0.02577	7.44138	0.00797	0.03067	0	0.03864
10.0942	0.09046	0.10315	0.19361	10.0942	0.1698	0	0.1698		10.0942	0.007	0.03937	0	0.04637	10.0942	0.0202	0.09129	0	0.11149
10.05151	0.31223	0.00491	0.31714	10.05151	0.12894	0	0.12894		10.05151	0.01092	0.05214	0	0.06306	10.05151	0.02656	0.09788	0	0.12444
10.78556	0.04268	0.00315	0.04584	10.78556	0.16498	1.61662E-4	0.16514		10.78556	0.005	0.01813	0	0.02313	10.78556	0.01786	0.07204	2.304E-5	0.08992
9.99443	0.13747	1.37634E-4	0.13761	9.99443	0.18097	0	0.18097		9.99443	0.01068	0.03871	0	0.04938	9.99443	0.02019	0.07391	0	0.0941
7.28634	0.11898	0.00127	0.12026	7.28634	0.03723	0	0.03723		7.28634	0.00565	0.02236	0	0.028	7.28634	0.00756	0.03491	0	0.04247
11.16611	0.08998	0.00315	0.09314	11.16611	0.21234	0.00315	0.21549		11.16611	0.00694	0.02787	0	0.03481	11.16611	0.01963	0.07338	0	0.093
10.58156	0.14451	0.00141	0.14592	10.58156	0.11836	0	0.11836		10.58156	0.01058	0.04232	0	0.0529	10.58156	0.02064	0.07824	0	0.09888
4.06191	0.00157	0	0.00157	4.06191	0.00213	0	0.00213		4.06191	0.0022	0.00407	0	0.00627	4.06191	0.00577	0.00932	0	0.01508
7.40937	0.05339	0	0.05339	7.40937	0.04927	1.81703E-4	0.04945		7.40937	0.00448	0.01309	0	0.01757	7.40937	0.00699	0.02606	0	0.03305
10.20664	0.09382	0.00322	0.09704	10.20664	0.12125	0	0.12125		10.20664	0.00737	0.02744	0	0.03482	10.20664	0.01471	0.05255	0	0.06726
9.94267	0.11418	0.00907	0.12325	9.94267	0.0873	0	0.0873		9.94267	0.011	0.04025	0	0.05125	9.94267	0.02114	0.07462	0	0.09576
10.99371	0.09774	0	0.09774	10.99371	0.10485	0	0.10485		10.99371	0.00636	0.02146	0	0.02782	10.99371	0.01604	0.05947	0	0.0755
10.0894	0.08427	0.00204	0.08631	10.0894	0.09146	0	0.09146		10.0894	0.0053	0.02426	0	0.02955	10.0894	0.01281	0.04734	0	0.06015
7.42146	0.04819	1.15208E-5	0.0482	7.42146	0.09393	0	0.09393		7.42146	0.00336	0.02373	0	0.0271	7.42146	0.01045	0.04951	0	0.05997
11.25044	0.06274	0	0.06274	11.25044	0.1736	0	0.1736		11.25044	0.00582	0.02413	0	0.02995	11.25044	0.01736	0.0662	0	0.08356
10.83479	0.08215	0	0.08215	10.83479	0.11405	0	0.11405		10.83479	0.00597	0.03092	0	0.03689	10.83479	0.01907	0.07047	0	0.08954
3.72387	0.0333	0	0.0333	3.72387	0	0	0		3.72387	0.00544	0.01113	0	0.01657	3.72387	0.00688	0.01314	0	0.02002
8.66755	0.1869	0.02212	0.20903	8.66755	0.15136	0	0.15136		8.66755	0.01086	0.07819	0	0.08906	8.66755	0.01831	0.11163	0	0.12994
10.92724	0.06918	6.60045E-4	0.06984	10.92724	0.14044	1.225E-4	0.14057		10.92724	0.00469	0.01979	5.7325E-6	0.02448	10.92724	0.01516	0.04867	0	0.06383
10.68294	0.06733	0	0.06733	10.68294	0.12056	0	0.12056		10.68294	0.00434	0.01804	0	0.02238	10.68294	0.01017	0.04035	0	0.05051
11.50803	0.02652	0.00315	0.02967	11.50803	0.17747	6.44015E-5	0.17753		11.50803	0.00516	0.01644	4.69154E-5	0.02165	11.50803	0.0166	0.06483	0	0.08142
10.56787	0.0831	8.06351E-4	0.08391	10.56787	0.09654	0	0.09654		10.56787	0.00714	0.02961	7.21022E-6	0.03676	10.56787	0.01441	0.06619	0	0.08059
8.54804	0.15684	0.00209	0.15893	8.54804	0.04638	0.0371	0.08348		8.54804	0.01224	0.07501	0	0.08726	8.54804	0.01602	0.09775	0	0.11378
11.69523	0.0889	1.05129E-4	0.089	11.69523	0.14844	1.05129E-4	0.14855		11.69523	0.00588	0.02312	0	0.029	11.69523	0.01561	0.0609	0	0.07651
11.03632	0.08374	0.00927	0.09301	11.03632	0.13318	0	0.13318		11.03632	0.00786	0.03267	2.48332E-6	0.04053	11.03632	0.01588	0.06655	0	0.08243
4.06191	0.00157	0	0.00157	4.06191	0.00213	0	0.00213		4.06191	0.0022	0.00405	0	0.00625	4.06191	0.00579	0.00933	0	0.01512
7.73376	0.08073	0	0.08073	7.73376	0.09701	0.00235	0.09935		7.73376	0.00602	0.03144	0	0.03746	7.73376	0.00837	0.0619	0	0.07027
10.70605	0.10971	5.18481E-5	0.10976	10.70605	0.1261	0	0.1261		10.70605	0.00789	0.03343	0	0.04132	10.70605	0.01675	0.06858	0	0.08533
10.79034	0.10194	0.00265	0.10459	10.79034	0.06653	1.36561E-4	0.06667		10.79034	0.00795	0.02653	0	0.03448	10.79034	0.01384	0.05057	2.04053E-4	0.06461
11.40246	0.08566	6.34164E-4	0.0863	11.40246	0.11048	3.52296E-4	0.11083		11.40246	0.00603	0.02594	0	0.03197	11.40246	0.01613	0.06145	8.38198E-5	0.07766
10.63053	0.0961	0.00286	0.09896	10.63053	0.08755	0	0.08755		10.63053	0.00818	0.03419	0	0.04237	10.63053	0.01722	0.06337	0.00197	0.08256
7.42146	0.05679	1.15208E-5	0.0568	7.42146	0.08533	0	0.08533		7.42146	0.00335	0.02426	0	0.02762	7.42146	0.0105	0.04899	0	0.05948
11.63734	0.06707	1.13377E-4	0.06719	11.63734	0.13978	1.13377E-4	0.13989		11.63734	0.00636	0.02479	0	0.03114	11.63734	0.0193	0.07003	0	0.08933
10.83479	0.07629	0	0.07629	10.83479	0.11991	0	0.11991		10.83479	0.00606	0.0302	0	0.03626	10.83479	0.01893	0.07119	0	0.09012
4.72539	0.02118	0	0.02118	4.72539	0	0	0		4.72539	0.00433	0.00804	0	0.01237	4.72539	0.00516	0.00901	0	0.01417
9.57854	0.10959	0.00111	0.11069	9.57854	0.06872	0	0.06872		9.57854	0.01278	0.05673	0	0.06952	9.57854	0.01981	0.07853	0	0.09834
11.45668	0.05643	8.38444E-4	0.05727	11.45668	0.13918	1.01615E-5	0.13919		11.45668	0.00412	0.01811	6.28626E-5	0.0223	11.45668	0.01349	0.04562	0	0.05912
11.31936	0.09046	0.01254	0.103	11.31936	0.11787	0	0.11787		11.31936	0.00681	0.02945	5.45336E-5	0.03632	11.31936	0.01595	0.0547	0	0.07065
13.25748	0.03093	0.01027	0.04121	13.25748	0.17991	0.00192	0.18183		13.25748	0.0073	0.01988	0	0.02717	13.25748	0.01979	0.08254	1.24335E-4	0.10246
10.84962	0.07164	0.00256	0.07419	10.84962	0.10134	0	0.10134		10.84962	0.00543	0.02063	5.17467E-6	0.02607	10.84962	0.01033	0.04267	0	0.053
9.76493	0.15319	5.38747E-4	0.15372	9.76493	0.06415	0	0.06415		9.76493	0.01534	0.06453	0	0.07987	9.76493	0.02196	0.08356	0	0.10552
12.96889	0.05853	0.01895	0.07748	12.96889	0.12016	0.02953	0.14969		12.96889	0.00588	0.02391	0	0.02979	12.96889	0.01567	0.06551	0	0.08118
11.21928	0.10886	0.00419	0.11305	11.21928	0.11223	0	0.11223		11.21928	0.00734	0.0289	3.65966E-6	0.03624	11.21928	0.01404	0.05748	0	0.07152
7.59215	0.02538	0	0.02538	7.59215	0.0325	0	0.0325		7.59215	0.0029	0.02793	0	0.03083	7.59215	0.00728	0.06066	0	0.06794
9.77223	0.09146	0.00112	0.09259	9.77223	0.09133	1.14876E-6	0.09133		9.77223	0.01282	0.04211	0	0.05493	9.77223	0.01915	0.07603	1.69956E-5	0.0952
11.45892	0.09846	0.00421	0.10267	11.45892	0.10454	0.02973	0.13428		11.45892	0.00522	0.01989	0	0.02511	11.45892	0.01106	0.04496	9.663E-5	0.05612
11.15935	0.09364	0.00716	0.10079	11.15935	0.08557	0	0.08557		11.15935	0.00758	0.02369	0	0.03127	11.15935	0.01274	0.04593	2.57764E-5	0.0587
13.10527	0.08027	0.00312	0.08339	13.10527	0.1005	4.73418E-4	0.10097		13.10527	0.00616	0.02296	0	0.02912	13.10527	0.01678	0.06435	0	0.08113
10.90595	0.10264	0.01043	0.11308	10.90595	0.10689	0	0.10689		10.90595	0.00873	0.03827	0	0.047	10.90595	0.0191	0.07248	0	0.09159
10.11433	0.10975	0.00918	0.11893	10.11433	0.13367	0.00416	0.13783		10.11433	0.0092	0.05761	6.00451E-5	0.06687	10.11433	0.0261	0.08365	0.00206	0.11181
12.98464	0.05682	2.61682E-4	0.05708	12.98464	0.10476	0.00749	0.11225		12.98464	0.0055	0.02612	0	0.03163	12.98464	0.01718	0.07531	0	0.09249
11.53018	0.05389	0.00742	0.06131	11.53018	0.15376	0.0028	0.15656		11.53018	0.00477	0.02638	0	0.03115	11.53018	0.0147	0.06249	0.0058	0.08299
8.81913	0.19343	3.59402E-5	0.19346	8.81913	0	0	0		8.81913	0.01477	0.10156	0	0.11634	8.81913	0.017	0.11793	0	0.13493
10.81082	0.10929	0.00342	0.11271	10.81082	0.05862	0	0.05862		10.81082	0.00644	0.02522	2.27775E-6	0.03167	10.81082	0.01052	0.03548	0	0.046
12.2677	0.0652	0.00425	0.06946	12.2677	0.14483	0.00181	0.14664		12.2677	0.00486	0.02136	2.29516E-5	0.02625	12.2677	0.01471	0.04983	0	0.06454
11.49212	0.0956	0.00519	0.10079	11.49212	0.07782	3.21992E-5	0.07785		11.49212	0.00369	0.01632	4.74625E-5	0.02006	11.49212	0.00965	0.0333	0	0.04295
13.45697	0.03641	0.00228	0.03869	13.45697	0.14648	0.00782	0.1543		13.45697	0.00398	0.01381	0	0.01779	13.45697	0.01461	0.05696	9.80827E-5	0.07167
11.5967	0.11097	0.00295	0.11392	11.5967	0.11571	0.00399	0.11971		11.5967	0.00929	0.03275	1.21004E-5	0.04206	11.5967	0.01553	0.06789	1.61509E-4	0.08358
11.02249	0.14891	0.00123	0.15014	11.02249	0.0285	3.17733E-5	0.02853		11.02249	0.00724	0.0269	2.14582E-5	0.03417	11.02249	0.00916	0.03732	0	0.04648
13.18365	0.077	0.00196	0.07895	13.18365	0.12126	0.00196	0.12322		13.18365	0.00582	0.02795	0	0.03377	13.18365	0.01632	0.07808	5.23921E-5	0.09445
11.88644	0.08564	0	0.08564	11.88644	0.09485	0	0.09485		11.88644	0.00526	0.02105	0	0.02631	11.88644	0.01129	0.04388	7.22423E-5	0.05524
7.59215	0.02538	0	0.02538	7.59215	0.0325	0	0.0325		7.59215	0.00291	0.02791	0	0.03082	7.59215	0.00727	0.06068	0	0.06796
10.14942	0.11801	0.0077	0.12571	10.14942	0.08578	0.07169	0.15747		10.14942	0.01176	0.0361	0	0.04786	10.14942	0.01617	0.06574	7.19349E-5	0.08198
12.23461	0.08356	0.00531	0.08887	12.23461	0.09378	0.00256	0.09634		12.23461	0.0061	0.02029	0	0.02639	12.23461	0.01264	0.04144	9.3653E-5	0.05418
11.47966	0.11755	2.32995E-4	0.11778	11.47966	0.07745	0.01529	0.09274		11.47966	0.0062	0.02028	0	0.02648	11.47966	0.01089	0.03994	5.61331E-5	0.05088
13.55766	0.08703	0.01321	0.10024	13.55766	0.0955	9.05729E-4	0.0964		13.55766	0.00595	0.01957	1.91855E-5	0.02554	13.55766	0.01379	0.05128	1.82421E-4	0.06525
11.30508	0.10301	0.02435	0.12736	11.30508	0.0926	0	0.0926		11.30508	0.00672	0.02774	8.52478E-6	0.03447	11.30508	0.01504	0.05166	0	0.0667
10.11433	0.12107	0.00557	0.12663	10.11433	0.12236	0.00777	0.13013		10.11433	0.00925	0.05616	6.00451E-5	0.06547	10.11433	0.02602	0.0851	0.00206	0.11318
13.16439	0.0622	0.02551	0.08771	13.16439	0.12434	0.00175	0.12609		13.16439	0.00483	0.02403	0	0.02886	13.16439	0.01644	0.07126	8.88118E-6	0.0877
11.53018	0.05413	0.00629	0.06042	11.53018	0.15353	0.00392	0.15745		11.53018	0.00485	0.02595	0	0.03081	11.53018	0.01467	0.06292	0.0058	0.08339
10.57024	0.1982	0.00341	0.20161	10.57024	0	0	0		10.57024	0.02563	0.09115	2.50562E-6	0.11679	10.57024	0.02734	0.10918	0	0.13652
11.65685	0.12174	0.00995	0.13168	11.65685	0.06207	0	0.06207		11.65685	0.00958	0.04058	4.50237E-4	0.05061	11.65685	0.01473	0.05796	0	0.07269
14.1833	0.07571	0.00609	0.08181	14.1833	0.21886	0.00708	0.22594		14.1833	0.01027	0.06518	0.0011	0.07654	14.1833	0.03049	0.14965	4.78254E-6	0.18014
13.66513	0.1214	0.00401	0.12541	13.66513	0.13223	0.00686	0.1391		13.66513	0.01224	0.06467	6.61939E-5	0.07697	13.66513	0.02784	0.12566	0	0.1535
14.08277	0.05795	0.00732	0.06527	14.08277	0.17654	0.00663	0.18317		14.08277	0.0067	0.03215	8.7878E-6	0.03886	14.08277	0.02559	0.13302	3.53684E-4	0.15896
14.23969	0.11447	0.00861	0.12308	14.23969	0.15667	0.00839	0.16506		14.23969	0.01177	0.04984	4.64084E-5	0.06166	14.23969	0.02162	0.10212	7.03894E-5	0.12381
11.54817	0.1031	0.00195	0.10505	11.54817	0.02641	0.04975	0.07616		11.54817	0.00989	0.03604	9.68812E-5	0.04603	11.54817	0.01392	0.04772	5.42082E-5	0.06169
14.19129	0.04585	0.00778	0.05363	14.19129	0.13181	0.00825	0.14006		14.19129	0.00943	0.0517	0	0.06113	14.19129	0.02709	0.13988	0.00284	0.16981
14.2864	0.14822	0.03167	0.17989	14.2864	0.11087	0.00454	0.11542		14.2864	0.00981	0.04972	1.72588E-6	0.05953	14.2864	0.01851	0.10018	0	0.1187
11.02116	0.09428	0.01472	0.109	11.02116	0.12115	0.01472	0.13587		11.02116	0.01148	0.04988	5.65141E-5	0.06141	11.02116	0.03577	0.10481	0	0.14058
11.60577	0.0867	0.01913	0.10583	11.60577	0.08744	0.00132	0.08875		11.60577	0.01122	0.04013	0	0.05135	11.60577	0.0158	0.0767	3.6469E-4	0.09286
14.40832	0.09917	0.01591	0.11508	14.40832	0.13314	0.01523	0.14837		14.40832	0.01013	0.06	6.9396E-5	0.07019	14.40832	0.02166	0.12235	2.50368E-4	0.14426
13.86891	0.12226	0.0338	0.15606	13.86891	0.12348	0.00931	0.13279		13.86891	0.01365	0.06237	1.00651E-5	0.07603	13.86891	0.02178	0.121	2.85377E-4	0.14307
14.294	0.05974	0.01754	0.07728	14.294	0.1217	0.01493	0.13663		14.294	0.01035	0.05397	3.35826E-5	0.06435	14.294	0.02727	0.14268	2.50433E-4	0.1702
14.303	0.11578	0.01164	0.12742	14.303	0.13649	0.00731	0.1438		14.303	0.00894	0.03544	2.1746E-4	0.0446	14.303	0.01773	0.0717	9.66256E-5	0.08952
12.2012	0.0564	0.00388	0.06027	12.2012	0.08369	7.00886E-4	0.08439		12.2012	0.00604	0.02864	2.14543E-4	0.03489	12.2012	0.0147	0.0539	1.58061E-5	0.06862
14.38368	0.04644	0.00691	0.05335	14.38368	0.11138	0.01953	0.13091		14.38368	0.00666	0.03662	4.22224E-5	0.04332	14.38368	0.02113	0.10787	0.00195	0.13095
14.67599	0.1021	0.007	0.1091	14.67599	0.17609	0.00492	0.18101		14.67599	0.0072	0.04959	4.15337E-6	0.05679	14.67599	0.02243	0.11171	3.93163E-4	0.13453
12.87661	0.15705	0.02962	0.18667	12.87661	0	0	0		12.87661	0.01106	0.04273	3.17978E-4	0.05411	12.87661	0.01476	0.04728	3.17986E-4	0.06236
12.17176	0.13979	0.01077	0.15056	12.17176	0.04323	1.23268E-5	0.04325		12.17176	0.01005	0.04521	2.08731E-4	0.05548	12.17176	0.01583	0.06269	0	0.07852
14.89889	0.07086	0.01545	0.08631	14.89889	0.19907	0.03617	0.23523		14.89889	0.00657	0.04378	5.90879E-4	0.05094	14.89889	0.0208	0.10508	4.37249E-5	0.12592
14.3896	0.13941	0.01128	0.15069	14.3896	0.10198	0.01035	0.11232		14.3896	0.00672	0.03704	1.59132E-4	0.04393	14.3896	0.01754	0.07412	0	0.09166
14.74108	0.02947	0.01143	0.0409	14.74108	0.18692	0.02903	0.21595		14.74108	0.00582	0.02539	1.48828E-5	0.03123	14.74108	0.01926	0.10147	3.11254E-4	0.12103
14.6403	0.11149	0.02282	0.13431	14.6403	0.152	0.00395	0.15596		14.6403	0.00905	0.03975	4.43277E-5	0.04885	14.6403	0.01712	0.08305	7.13182E-5	0.10024
12.587	0.0904	0.02622	0.11662	12.587	0.06313	0	0.06313		12.587	0.00929	0.03992	1.40048E-5	0.04922	12.587	0.01237	0.05085	1.88919E-4	0.06341
14.65122	0.0782	0.02185	0.10005	14.65122	0.1408	0.02264	0.16343		14.65122	0.006	0.03603	2.10255E-5	0.04205	14.65122	0.01625	0.0896	1.82998E-5	0.10587
14.74152	0.17025	0.02725	0.1975	14.74152	0.16433	0.00588	0.17021		14.74152	0.01269	0.07303	1.21365E-4	0.08584	14.74152	0.0253	0.15452	1.77837E-5	0.17983
11.02116	0.09428	0.01471	0.10899	11.02116	0.12115	0.01472	0.13587		11.02116	0.01131	0.04961	5.65145E-5	0.06098	11.02116	0.03592	0.10508	0	0.141
12.0922	0.10033	0.00556	0.10589	12.0922	0.07913	0.00594	0.08508		12.0922	0.01088	0.03892	0	0.0498	12.0922	0.01671	0.0717	2.0621E-5	0.08843
14.88019	0.10677	0.02092	0.12768	14.88019	0.13349	0.01535	0.14884		14.88019	0.00938	0.03948	2.20416E-5	0.04888	14.88019	0.01784	0.08303	3.465E-4	0.10121
14.04259	0.17983	0.01244	0.19227	14.04259	0.20589	0.00912	0.21501		14.04259	0.01025	0.04413	4.28781E-5	0.05442	14.04259	0.01781	0.07943	9.25485E-4	0.09816
14.74908	0.07566	0.00927	0.08492	14.74908	0.13954	0.02099	0.16054		14.74908	0.00654	0.0329	3.25968E-5	0.03947	14.74908	0.01911	0.09365	1.41119E-4	0.11291
14.63594	0.11202	0.0127	0.12472	14.63594	0.12394	0.01236	0.1363		14.63594	0.00889	0.05577	5.44163E-5	0.06472	14.63594	0.02069	0.11181	1.70513E-4	0.13267
12.2012	0.04946	0.00137	0.05083	12.2012	0.09063	0.0032	0.09383		12.2012	0.00605	0.02844	2.26745E-4	0.03472	12.2012	0.01483	0.0541	1.58061E-5	0.06894
14.71053	0.07769	0.01137	0.08906	14.71053	0.20871	0.04532	0.25403		14.71053	0.00713	0.03289	9.181E-6	0.04003	14.71053	0.02002	0.09213	9.181E-6	0.11216
14.67599	0.10212	0.00803	0.11015	14.67599	0.17608	0.00389	0.17997		14.67599	0.00711	0.05006	4.13252E-6	0.05718	14.67599	0.02247	0.11124	3.93163E-4	0.1341
13.85942	0.4503	0.02367	0.47397	13.85942	0	0	0		13.85942	0.00963	0.04018	4.47115E-5	0.04986	13.85942	0.01039	0.04592	2.83058E-5	0.05635
14.45288	0.20802	0.0293	0.23732	14.45288	0.10515	0.00268	0.10783		14.45288	0.01169	0.05824	9.73467E-5	0.07003	14.45288	0.01641	0.0812	1.40258E-5	0.09762
15.04116	0.08887	0.01339	0.10226	15.04116	0.1779	0.01777	0.19567		15.04116	0.00579	0.02688	1.60513E-4	0.03283	15.04116	0.01876	0.06641	9.40888E-6	0.08519
15.21114	0.12591	0.03484	0.16075	15.21114	0.12406	0.00867	0.13273		15.21114	0.00817	0.04232	4.11042E-4	0.05091	15.21114	0.01829	0.08516	3.60537E-6	0.10345
14.92878	0.03705	0.00971	0.04676	14.92878	0.13502	0.01651	0.15153		14.92878	0.00579	0.01875	2.76346E-5	0.02456	14.92878	0.01584	0.07992	3.85506E-4	0.09615
14.77328	0.10502	0.03043	0.13545	14.77328	0.13312	0.00545	0.13856		14.77328	0.00855	0.03943	6.82496E-5	0.04805	14.77328	0.01485	0.08523	7.23079E-4	0.1008
14.32065	0.36627	0.02309	0.38935	14.32065	0.07328	0.00892	0.0822		14.32065	0.01049	0.04214	6.84444E-5	0.0527	14.32065	0.01287	0.05854	4.08679E-5	0.07145
14.90719	0.0642	0.03199	0.09619	14.90719	0.13706	0.02247	0.15953		14.90719	0.00464	0.01916	9.59233E-5	0.02389	14.90719	0.0132	0.05202	1.18239E-4	0.06534
15.03214	0.09297	0.04572	0.13869	15.03214	0.10572	0.00461	0.11032		15.03214	0.00806	0.03049	1.79086E-4	0.03873	15.03214	0.01643	0.05947	1.88577E-4	0.07609
13.56392	0.08887	0.00681	0.09568	13.56392	0.11408	0.00681	0.12089		13.56392	0.00698	0.03617	1.20503E-4	0.04327	13.56392	0.02058	0.07493	1.94639E-6	0.09551
14.53912	0.23187	0.00515	0.23702	14.53912	0.14264	0.003	0.14564		14.53912	0.01038	0.03734	6.58637E-5	0.04778	14.53912	0.01443	0.06867	5.48784E-4	0.08365
15.31451	0.11123	0.01592	0.12715	15.31451	0.14963	0.03336	0.18299		15.31451	0.00964	0.04362	1.15556E-4	0.05337	15.31451	0.01876	0.0935	3.65278E-4	0.11263
15.54243	0.11315	0.02391	0.13707	15.54243	0.10285	0.00915	0.11199		15.54243	0.00958	0.03873	1.03267E-4	0.04841	15.54243	0.01522	0.07495	1.88095E-4	0.09036
15.05967	0.09164	0.01662	0.10826	15.05967	0.13388	0.03532	0.1692		15.05967	0.00636	0.02759	6.82683E-5	0.03403	15.05967	0.01711	0.07417	4.62253E-4	0.09174
15.05851	0.14963	0.0349	0.18453	15.05851	0.14257	0.02263	0.1652		15.05851	0.01001	0.03837	0.00117	0.04955	15.05851	0.01948	0.07659	1.1525E-4	0.09619
14.48177	0.12298	0.00911	0.1321	14.48177	0.12798	0.02036	0.14834		14.48177	0.00847	0.0362	2.62125E-4	0.04493	14.48177	0.02068	0.07762	2.89512E-5	0.09833
14.94727	0.04474	0.0195	0.06424	14.94727	0.11929	0.01561	0.1349		14.94727	0.00613	0.03364	8.9032E-5	0.03986	14.94727	0.01916	0.09419	8.84831E-5	0.11344
15.39855	0.10374	0.02716	0.1309	15.39855	0.12501	0.04063	0.16564		15.39855	0.00725	0.04053	5.62971E-4	0.04834	15.39855	0.02408	0.10188	3.52103E-4	0.12631
