0.07943	1.85938	0.07941	1.87142
0.08274	1.85862	0.08272	1.87046
0.08604	1.85686	0.08603	1.86783
0.08935	1.85417	0.08934	1.86357
0.09266	1.85078	0.09265	1.85782
0.09597	1.84702	0.09596	1.85084
0.09928	1.84342	0.09927	1.84309
0.10259	1.84061	0.10258	1.83521
0.1059	1.8391	0.10589	1.82799
0.10921	1.83869	0.10919	1.82203
0.11252	1.83817	0.1125	1.8172
0.11583	1.83602	0.11581	1.81269
0.11914	1.83152	0.11912	1.80776
0.12245	1.82487	0.12243	1.80221
0.12576	1.81675	0.12574	1.79618
0.12907	1.8079	0.12905	1.78999
0.13238	1.79894	0.13236	1.78394
0.13569	1.79036	0.13566	1.77832
0.139	1.78255	0.13897	1.77338
0.1423	1.77582	0.14228	1.76931
0.14561	1.77035	0.14559	1.76624
0.14892	1.76623	0.1489	1.76425
0.15223	1.76342	0.15221	1.76327
0.15554	1.76174	0.15552	1.76309
0.15885	1.76089	0.15883	1.76339
0.16216	1.76056	0.16214	1.76378
0.16547	1.76048	0.16545	1.76395
			
0.16547	1.67102	0.16545	1.66888
0.16623	1.671	0.1662	1.66886
0.16698	1.67092	0.16696	1.66882
0.16774	1.67081	0.16771	1.66874
0.1685	1.67064	0.16847	1.66864
0.16925	1.67043	0.16923	1.6685
0.17001	1.67017	0.16998	1.66834
0.17077	1.66987	0.17074	1.66814
0.17152	1.66953	0.17149	1.66792
0.17228	1.66915	0.17225	1.66768
0.17304	1.66872	0.17301	1.6674
0.1738	1.66826	0.17376	1.66711
0.17455	1.66776	0.17452	1.66679
0.17531	1.66723	0.17528	1.66645
0.17607	1.66667	0.17603	1.66609
0.17682	1.66608	0.17679	1.66571
0.17758	1.66545	0.17754	1.66531
0.17834	1.66481	0.1783	1.6649
0.17909	1.66414	0.17906	1.66447
0.17985	1.66346	0.17981	1.66404
0.18061	1.66275	0.18057	1.66359
0.18136	1.66204	0.18132	1.66313
0.18212	1.66131	0.18208	1.66267
0.18288	1.66057	0.18284	1.6622
0.18363	1.65983	0.18359	1.66172
0.18439	1.65908	0.18435	1.66125
0.18515	1.65833	0.18511	1.66077
0.1859	1.65759	0.18586	1.6603
0.18666	1.65685	0.18662	1.65983
0.18742	1.65611	0.18737	1.65937
0.18817	1.65539	0.18813	1.65891
0.18893	1.65468	0.18889	1.65845
0.18969	1.65398	0.18964	1.65801
0.19044	1.6533	0.1904	1.65758
0.1912	1.65264	0.19115	1.65715
0.19196	1.65201	0.19191	1.65674
0.19272	1.65139	0.19267	1.65635
0.19347	1.6508	0.19342	1.65597
0.19423	1.65024	0.19418	1.6556
0.19499	1.6497	0.19494	1.65525
0.19574	1.6492	0.19569	1.65492
0.1965	1.64872	0.19645	1.6546
0.19726	1.64828	0.1972	1.6543
0.19801	1.64787	0.19796	1.65402
0.19877	1.6475	0.19872	1.65376
0.19953	1.64716	0.19947	1.65352
0.20028	1.64686	0.20023	1.65329
0.20104	1.64659	0.20098	1.65309
0.2018	1.64637	0.20174	1.65291
0.20255	1.64617	0.2025	1.65274
0.20331	1.64602	0.20325	1.6526
			
0.20331	1.64602	0.20325	1.6526
0.20662	1.65282	0.20656	1.65108
0.20993	1.66028	0.20987	1.65049
0.21324	1.66844	0.21318	1.65086
0.21655	1.67738	0.21649	1.65229
0.21986	1.68707	0.2198	1.65486
0.22317	1.69739	0.22311	1.65865
0.22648	1.7081	0.22642	1.66374
0.22979	1.71878	0.22972	1.67014
0.23309	1.72899	0.23303	1.67775
0.2364	1.73833	0.23634	1.68642
0.23971	1.7466	0.23965	1.69582
0.24302	1.75371	0.24296	1.70542
0.24633	1.7595	0.24627	1.71447
0.24964	1.76373	0.24958	1.72192
0.25295	1.76604	0.25289	1.72647
0.25626	1.76603	0.2562	1.72687
0.25957	1.76323	0.2595	1.72224
0.26288	1.75723	0.26281	1.71216
0.26619	1.74771	0.26612	1.69658
0.2695	1.73449	0.26943	1.67567
0.27281	1.71756	0.27274	1.64969
0.27612	1.69704	0.27605	1.61899
0.27943	1.67319	0.27936	1.58397
0.28274	1.64635	0.28267	1.54505
0.28605	1.6169	0.28598	1.50268
0.28935	1.58527	0.28928	1.45733
0.29266	1.5519	0.29259	1.40956
0.29597	1.51727	0.2959	1.35997
0.29928	1.48189	0.29921	1.30924
0.30259	1.44631	0.30252	1.25814
0.3059	1.41109	0.30583	1.20749
0.30921	1.3768	0.30914	1.15821
0.31252	1.34398	0.31245	1.11125
0.31583	1.31316	0.31576	1.06758
0.31914	1.28476	0.31906	1.02817
0.32245	1.25914	0.32237	0.99392
0.32576	1.23649	0.32568	0.96561
0.32907	1.21681	0.32899	0.9438
0.33238	1.19973	0.3323	0.92875
0.33569	1.18383	0.33561	0.92032
0.339	1.15926	0.33892	0.91769
0.3423	1.08265	0.34223	0.91863
0.34561	0.98278	0.34554	0.90904
0.34892	0.88041	0.34884	0.82875
0.35223	0.77899	0.35215	0.73404
0.35554	0.68109	0.35546	0.64347
0.35885	0.5903	0.35877	0.56279
0.36216	0.51282	0.36208	0.50038
0.36547	0.46025	0.36539	0.46922
0.36878	0.45017	0.3687	0.49583
			
0.36878	0.45017	0.3687	0.47668
0.36954	0.45066	0.36945	0.48185
0.37029	0.44909	0.37021	0.47755
0.37105	0.4457	0.37097	0.46984
0.37181	0.4409	0.37172	0.46165
0.37256	0.43506	0.37248	0.45326
0.37332	0.42848	0.37324	0.44472
0.37408	0.42135	0.37399	0.43607
0.37483	0.41382	0.37475	0.42731
0.37559	0.40596	0.3755	0.41845
0.37635	0.39785	0.37626	0.40948
0.3771	0.38953	0.37702	0.40043
0.37786	0.38102	0.37777	0.39128
0.37862	0.37234	0.37853	0.38204
0.37938	0.36353	0.37928	0.37272
0.38013	0.35458	0.38004	0.36331
0.38089	0.34552	0.3808	0.35383
0.38165	0.33635	0.38155	0.34426
0.3824	0.32707	0.38231	0.33462
0.38316	0.3177	0.38307	0.32491
0.38392	0.30824	0.38382	0.31512
0.38467	0.2987	0.38458	0.30527
0.38543	0.28907	0.38533	0.29535
0.38619	0.27937	0.38609	0.28536
0.38694	0.2696	0.38685	0.27532
0.3877	0.25976	0.3876	0.26521
0.38846	0.24985	0.38836	0.25505
0.38921	0.23988	0.38911	0.24483
0.38997	0.22986	0.38987	0.23456
0.39073	0.21978	0.39063	0.22424
0.39148	0.20964	0.39138	0.21387
0.39224	0.19946	0.39214	0.20346
0.393	0.18923	0.3929	0.193
0.39375	0.17896	0.39365	0.1825
0.39451	0.16864	0.39441	0.17197
0.39527	0.15829	0.39516	0.1614
0.39602	0.1479	0.39592	0.15079
0.39678	0.13747	0.39668	0.14015
0.39754	0.12702	0.39743	0.12948
0.39829	0.11653	0.39819	0.11879
0.39905	0.10602	0.39894	0.10807
0.39981	0.09549	0.3997	0.09733
0.40057	0.08493	0.40046	0.08656
0.40132	0.07436	0.40121	0.07578
0.40208	0.06377	0.40197	0.06499
0.40284	0.05316	0.40273	0.05418
0.40359	0.04254	0.40348	0.04336
0.40435	0.03192	0.40424	0.03252
0.40511	0.02128	0.40499	0.02169
0.40586	0.01064	0.40575	0.01084
0.40662	0	0.40651	0
			
			
0	0	0	0
0.00331	0.11848	0.00331	-0.0271
0.00662	0.23788	0.00662	-0.03893
0.00993	0.35826	0.00993	-0.04451
0.01324	0.47893	0.01324	-0.03157
0.01655	0.59896	0.01655	0.05323
0.01986	0.71749	0.01985	0.10507
0.02317	0.83378	0.02316	0.15866
0.02648	0.94717	0.02647	0.21613
0.02979	1.05701	0.02978	0.27752
0.03309	1.16241	0.03309	0.34244
0.0364	1.26153	0.0364	0.41042
0.03971	1.34547	0.03971	0.48096
0.04302	1.38388	0.04302	0.55357
0.04633	1.39849	0.04632	0.62775
0.04964	1.41224	0.04963	0.70304
0.05295	1.42828	0.05294	0.77896
0.05626	1.44695	0.05625	0.85506
0.05957	1.46799	0.05956	0.93086
0.06288	1.49094	0.06287	1.00592
0.06619	1.51521	0.06618	1.0798
0.0695	1.5402	0.06949	1.15207
0.07281	1.56527	0.0728	1.22232
0.07612	1.58983	0.07611	1.29017
0.07943	1.61334	0.07941	1.35524
0.08274	1.63533	0.08272	1.41715
0.08604	1.65539	0.08603	1.4755
0.08935	1.67323	0.08934	1.52981
0.09266	1.6886	0.09265	1.57949
0.09597	1.70133	0.09596	1.62376
0.09928	1.71131	0.09927	1.66158
0.10259	1.7185	0.10258	1.69169
0.1059	1.7229	0.10589	1.71287
0.10921	1.72457	0.10919	1.72463
0.11252	1.72361	0.1125	1.72793
0.11583	1.72022	0.11581	1.72516
0.11914	1.71474	0.11912	1.71894
0.12245	1.70767	0.12243	1.71124
0.12576	1.69961	0.12574	1.70332
0.12907	1.69125	0.12905	1.69593
0.13238	1.68319	0.13236	1.68947
0.13569	1.6759	0.13566	1.68411
0.139	1.66971	0.13897	1.67985
0.1423	1.66481	0.14228	1.67659
0.14561	1.66124	0.14559	1.67417
0.14892	1.65897	0.1489	1.67239
0.15223	1.65782	0.15221	1.67108
0.15554	1.65754	0.15552	1.67012
0.15885	1.65777	0.15883	1.66943
0.16216	1.65812	0.16214	1.66902
0.16547	1.65828	0.16545	1.66888
			
0.16547	1.71563	0.16545	1.71618
0.16623	1.71564	0.1662	1.71619
0.16698	1.71568	0.16696	1.71624
0.16774	1.71575	0.16771	1.7163
0.1685	1.71584	0.16847	1.7164
0.16925	1.71595	0.16923	1.71653
0.17001	1.7161	0.16998	1.71668
0.17077	1.71627	0.17074	1.71685
0.17152	1.71646	0.17149	1.71706
0.17228	1.71668	0.17225	1.71729
0.17304	1.71692	0.17301	1.71755
0.1738	1.71719	0.17376	1.71783
0.17455	1.71749	0.17452	1.71814
0.17531	1.7178	0.17528	1.71848
0.17607	1.71815	0.17603	1.71884
0.17682	1.71851	0.17679	1.71922
0.17758	1.7189	0.17754	1.71963
0.17834	1.71932	0.1783	1.72007
0.17909	1.71975	0.17906	1.72052
0.17985	1.72021	0.17981	1.721
0.18061	1.72069	0.18057	1.7215
0.18136	1.72118	0.18132	1.72202
0.18212	1.7217	0.18208	1.72256
0.18288	1.72224	0.18284	1.72313
0.18363	1.7228	0.18359	1.72371
0.18439	1.72338	0.18435	1.72431
0.18515	1.72397	0.18511	1.72492
0.1859	1.72458	0.18586	1.72556
0.18666	1.7252	0.18662	1.72621
0.18742	1.72584	0.18737	1.72687
0.18817	1.72649	0.18813	1.72755
0.18893	1.72716	0.18889	1.72824
0.18969	1.72784	0.18964	1.72894
0.19044	1.72853	0.1904	1.72965
0.1912	1.72923	0.19115	1.73038
0.19196	1.72994	0.19191	1.73111
0.19272	1.73065	0.19267	1.73185
0.19347	1.73138	0.19342	1.7326
0.19423	1.73211	0.19418	1.73335
0.19499	1.73285	0.19494	1.73411
0.19574	1.73359	0.19569	1.73488
0.1965	1.73433	0.19645	1.73564
0.19726	1.73508	0.1972	1.73641
0.19801	1.73582	0.19796	1.73718
0.19877	1.73657	0.19872	1.73794
0.19953	1.73732	0.19947	1.73871
0.20028	1.73807	0.20023	1.73947
0.20104	1.73881	0.20098	1.74024
0.2018	1.73955	0.20174	1.74099
0.20255	1.74029	0.2025	1.74175
0.20331	1.74102	0.20325	1.7425
			
0.20331	1.74102	0.20325	1.7425
0.20662	1.74212	0.20656	1.74517
0.20993	1.74367	0.20987	1.74826
0.21324	1.74567	0.21318	1.75166
0.21655	1.74813	0.21649	1.75539
0.21986	1.75108	0.2198	1.75947
0.22317	1.75451	0.22311	1.76394
0.22648	1.75839	0.22642	1.7688
0.22979	1.76264	0.22972	1.774
0.23309	1.76716	0.23303	1.77949
0.2364	1.77178	0.23634	1.78519
0.23971	1.77634	0.23965	1.79102
0.24302	1.78065	0.24296	1.79697
0.24633	1.78453	0.24627	1.80317
0.24964	1.78787	0.24958	1.80986
0.25295	1.7907	0.25289	1.81743
0.25626	1.79326	0.2562	1.82618
0.25957	1.79596	0.2595	1.83603
0.26288	1.79928	0.26281	1.84652
0.26619	1.80345	0.26612	1.85697
0.2695	1.80839	0.26943	1.8667
0.27281	1.81367	0.27274	1.87516
0.27612	1.81873	0.27605	1.88191
0.27943	1.82304	0.27936	1.88669
0.28274	1.82618	0.28267	1.88933
0.28605	1.82784	0.28598	1.88978
0.28935	1.82782	0.28928	1.88803
0.29266	1.82593	0.29259	1.88406
0.29597	1.82192	0.2959	1.8777
0.29928	1.81526	0.29921	1.86842
0.30259	1.80486	0.30252	1.85503
0.3059	1.78875	0.30583	1.83532
0.30921	1.764	0.30914	1.80607
0.31252	1.72782	0.31245	1.76469
0.31583	1.67937	0.31576	1.71098
0.31914	1.61995	0.31906	1.6468
0.32245	1.55158	0.32237	1.57423
0.32576	1.47597	0.32568	1.4949
0.32907	1.39448	0.32899	1.41002
0.33238	1.30819	0.3323	1.32055
0.33569	1.21819	0.33561	1.22739
0.339	1.12574	0.33892	1.13153
0.3423	1.03323	0.34223	1.03467
0.34561	0.95226	0.34554	0.94893
0.34892	0.92717	0.34884	0.9281
0.35223	0.90493	0.35215	0.8957
0.35554	0.82359	0.35546	0.81103
0.35885	0.70412	0.35877	0.69982
0.36216	0.58734	0.36208	0.59662
0.36547	0.50551	0.36539	0.52215
0.36878	0.51333	0.3687	0.47668
			
0.36878	0.51333	0.3687	0.49583
0.36954	0.51557	0.36945	0.50334
0.37029	0.5192	0.37021	0.51099
0.37105	0.52379	0.37097	0.51861
0.37181	0.52901	0.37172	0.52614
0.37256	0.53462	0.37248	0.53356
0.37332	0.54045	0.37324	0.54086
0.37408	0.54639	0.37399	0.54805
0.37483	0.55236	0.37475	0.55511
0.37559	0.5583	0.3755	0.56203
0.37635	0.56418	0.37626	0.56883
0.3771	0.56995	0.37702	0.57549
0.37786	0.57559	0.37777	0.58201
0.37862	0.58106	0.37853	0.58839
0.37938	0.58634	0.37928	0.59463
0.38013	0.59138	0.38004	0.60073
0.38089	0.59614	0.3808	0.60667
0.38165	0.60056	0.38155	0.61246
0.3824	0.60453	0.38231	0.6181
0.38316	0.60794	0.38307	0.62357
0.38392	0.61056	0.38382	0.62888
0.38467	0.61207	0.38458	0.63399
0.38543	0.61193	0.38533	0.63886
0.38619	0.60936	0.38609	0.64326
0.38694	0.60342	0.38685	0.64376
0.3877	0.59341	0.3876	0.62526
0.38846	0.57942	0.38836	0.6025
0.38921	0.56227	0.38911	0.5792
0.38997	0.54289	0.38987	0.55561
0.39073	0.52198	0.39063	0.53179
0.39148	0.50004	0.39138	0.50776
0.39224	0.47735	0.39214	0.48355
0.393	0.45411	0.3929	0.45915
0.39375	0.43045	0.39365	0.43459
0.39451	0.40645	0.39441	0.40987
0.39527	0.38217	0.39516	0.38501
0.39602	0.35766	0.39592	0.36001
0.39678	0.33295	0.39668	0.33488
0.39754	0.30808	0.39743	0.30963
0.39829	0.28307	0.39819	0.28427
0.39905	0.25794	0.39894	0.25881
0.39981	0.23272	0.3997	0.23327
0.40057	0.20742	0.40046	0.20765
0.40132	0.18208	0.40121	0.18197
0.40208	0.15673	0.40197	0.15624
0.40284	0.1314	0.40273	0.13049
0.40359	0.10618	0.40348	0.10474
0.40435	0.08116	0.40424	0.07905
0.40511	0.05654	0.40499	0.05354
0.40586	0.03245	0.40575	0.02857
0.40662	0	0.40651	0
			
			
0	0.69368	0	0.68701
0.00331	0.71835	0.00331	0.71218
0.00662	0.7869	0.00662	0.7819
0.00993	0.8873	0.00993	0.88358
0.01324	1.00773	0.01324	1.00509
0.01655	1.139	0.01655	1.13707
0.01986	1.27307	0.01985	1.2709
0.02317	1.3873	0.02316	1.37564
0.02648	1.41132	0.02647	1.38677
0.02979	1.4064	0.02978	1.3777
0.03309	1.40179	0.03309	1.36986
0.0364	1.40194	0.0364	1.36749
0.03971	1.41603	0.03971	1.39122
0.04302	1.47412	0.04302	1.47152
0.04633	1.55376	0.04632	1.55617
0.04964	1.63086	0.04963	1.63483
0.05295	1.70046	0.05294	1.70488
0.05626	1.75964	0.05625	1.76364
0.05957	1.80593	0.05956	1.8085
0.06288	1.83898	0.06287	1.83922
0.06619	1.86152	0.06618	1.85908
0.0695	1.87725	0.06949	1.87214
0.07281	1.88875	0.0728	1.88114
0.07612	1.8973	0.07611	1.88741
0.07943	1.90335	0.07941	1.89153
0.08274	1.90693	0.08272	1.89365
0.08604	1.90791	0.08603	1.89379
0.08935	1.90615	0.08934	1.89194
0.09266	1.90158	0.09265	1.88816
0.09597	1.8943	0.09596	1.88259
0.09928	1.88458	0.09927	1.87551
0.10259	1.87283	0.10258	1.86725
0.1059	1.85964	0.10589	1.85816
0.10921	1.84564	0.10919	1.84858
0.11252	1.83152	0.1125	1.83877
0.11583	1.81787	0.11581	1.82894
0.11914	1.80515	0.11912	1.81921
0.12245	1.79357	0.12243	1.80967
0.12576	1.78315	0.12574	1.80039
0.12907	1.77375	0.12905	1.79138
0.13238	1.76519	0.13236	1.78267
0.13569	1.75732	0.13566	1.77424
0.139	1.75004	0.13897	1.76606
0.1423	1.74328	0.14228	1.7581
0.14561	1.73705	0.14559	1.7503
0.14892	1.73135	0.1489	1.74266
0.15223	1.72627	0.15221	1.73523
0.15554	1.72194	0.15552	1.72824
0.15885	1.71857	0.15883	1.72216
0.16216	1.71639	0.16214	1.7178
0.16547	1.71563	0.16545	1.71618
			
0.16547	1.76048	0.16545	1.76395
0.16623	1.76048	0.1662	1.76394
0.16698	1.76045	0.16696	1.76391
0.16774	1.76042	0.16771	1.76385
0.1685	1.76037	0.16847	1.76378
0.16925	1.7603	0.16923	1.76369
0.17001	1.76023	0.16998	1.76357
0.17077	1.76013	0.17074	1.76344
0.17152	1.76002	0.17149	1.76328
0.17228	1.7599	0.17225	1.76311
0.17304	1.75976	0.17301	1.76291
0.1738	1.75961	0.17376	1.7627
0.17455	1.75944	0.17452	1.76246
0.17531	1.75925	0.17528	1.76221
0.17607	1.75905	0.17603	1.76194
0.17682	1.75883	0.17679	1.76166
0.17758	1.7586	0.17754	1.76135
0.17834	1.75835	0.1783	1.76103
0.17909	1.75808	0.17906	1.76069
0.17985	1.75779	0.17981	1.76034
0.18061	1.75749	0.18057	1.75997
0.18136	1.75717	0.18132	1.75958
0.18212	1.75683	0.18208	1.75918
0.18288	1.75648	0.18284	1.75876
0.18363	1.75611	0.18359	1.75833
0.18439	1.75572	0.18435	1.75788
0.18515	1.75531	0.18511	1.75742
0.1859	1.75489	0.18586	1.75694
0.18666	1.75445	0.18662	1.75645
0.18742	1.75399	0.18737	1.75595
0.18817	1.75352	0.18813	1.75543
0.18893	1.75303	0.18889	1.7549
0.18969	1.75252	0.18964	1.75435
0.19044	1.75199	0.1904	1.7538
0.1912	1.75145	0.19115	1.75322
0.19196	1.7509	0.19191	1.75264
0.19272	1.75033	0.19267	1.75204
0.19347	1.74974	0.19342	1.75143
